GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G2901510","2003","Osage, MO","Missouri","290","Osage","1510","0","0",13278
"G2901530","2003","Ozark, MO","Missouri","290","Ozark","1530","0","0",9514
"G2901550","2003","Pemiscot, MO","Missouri","290","Pemiscot","1550","0","0",19705
"G2901570","2003","Perry, MO","Missouri","290","Perry","1570","0","0",18219
"G2901590","2003","Pettis, MO","Missouri","290","Pettis","1590","0","0",39465
"G2901610","2003","Phelps, MO","Missouri","290","Phelps","1610","0","0",41077
"G2901630","2003","Pike, MO","Missouri","290","Pike","1630","0","0",18503
"G2901650","2003","Platte, MO","Missouri","290","Platte","1650","0","0",79407
"G2901670","2003","Polk, MO","Missouri","290","Polk","1670","0","0",28060
"G2901690","2003","Pulaski, MO","Missouri","290","Pulaski","1690","0","0",44931
"G2901710","2003","Putnam, MO","Missouri","290","Putnam","1710","0","0",5150
"G2901730","2003","Ralls, MO","Missouri","290","Ralls","1730","0","0",9652
"G2901750","2003","Randolph, MO","Missouri","290","Randolph","1750","0","0",25000
"G2901770","2003","Ray, MO","Missouri","290","Ray","1770","0","0",23929
"G2901790","2003","Reynolds, MO","Missouri","290","Reynolds","1790","0","0",6588
"G2901810","2003","Ripley, MO","Missouri","290","Ripley","1810","0","0",13761
"G2901830","2003","St. Charles, MO","Missouri","290","St Charles","1830","0","0",312220
"G2901850","2003","St. Clair, MO","Missouri","290","St Clair","1850","0","0",9593
"G2901860","2003","Ste. Genevieve, MO","Missouri","290","Ste Genevieve","1860","0","0",18186
"G2901870","2003","St. Francois, MO","Missouri","290","St Francois","1870","0","0",58003
"G2901890","2003","St. Louis, MO","Missouri","290","St Louis","1890","0","0",1012512
"G2901950","2003","Saline, MO","Missouri","290","Saline","1950","0","0",22830
"G2901970","2003","Schuyler, MO","Missouri","290","Schuyler","1970","0","0",4238
"G2901990","2003","Scotland, MO","Missouri","290","Scotland","1990","0","0",4909
"G2902010","2003","Scott, MO","Missouri","290","Scott","2010","0","0",40735
"G2902030","2003","Shannon, MO","Missouri","290","Shannon","2030","0","0",8319
"G2902050","2003","Shelby, MO","Missouri","290","Shelby","2050","0","0",6718
"G2902070","2003","Stoddard, MO","Missouri","290","Stoddard","2070","0","0",29723
"G2902090","2003","Stone, MO","Missouri","290","Stone","2090","0","0",30124
"G2902110","2003","Sullivan, MO","Missouri","290","Sullivan","2110","0","0",7053
"G2902130","2003","Taney, MO","Missouri","290","Taney","2130","0","0",41339
"G2902150","2003","Texas, MO","Missouri","290","Texas","2150","0","0",24049
"G2902170","2003","Vernon, MO","Missouri","290","Vernon","2170","0","0",20310
"G2902190","2003","Warren, MO","Missouri","290","Warren","2190","0","0",26980
"G2902210","2003","Washington, MO","Missouri","290","Washington","2210","0","0",23853
"G2902230","2003","Wayne, MO","Missouri","290","Wayne","2230","0","0",13141
"G2902250","2003","Webster, MO","Missouri","290","Webster","2250","0","0",33180
"G2902270","2003","Worth, MO","Missouri","290","Worth","2270","0","0",2301
"G2902290","2003","Wright, MO","Missouri","290","Wright","2290","0","0",18190
"G2905100","2003","St. Louis city, MO","Missouri","290","St Louis city","5100","0","0",348039
"G3000010","2003","Beaverhead, MT","Montana","300","Beaverhead","0010","0","0",8946
"G3000030","2003","Big Horn, MT","Montana","300","Big Horn","0030","0","0",12889
"G3000050","2003","Blaine, MT","Montana","300","Blaine","0050","0","0",6754
"G3000070","2003","Broadwater, MT","Montana","300","Broadwater","0070","0","0",4431
"G3000090","2003","Carbon, MT","Montana","300","Carbon","0090","0","0",9775
"G3000110","2003","Carter, MT","Montana","300","Carter","0110","0","0",1331
"G3000130","2003","Cascade, MT","Montana","300","Cascade","0130","0","0",79779
"G3000150","2003","Chouteau, MT","Montana","300","Chouteau","0150","0","0",5594
"G3000170","2003","Custer, MT","Montana","300","Custer","0170","0","0",11362
"G3000190","2003","Daniels, MT","Montana","300","Daniels","0190","0","0",1917
"G3000210","2003","Dawson, MT","Montana","300","Dawson","0210","0","0",8745
"G3000230","2003","Deer Lodge, MT","Montana","300","Deer Lodge","0230","0","0",9004
"G3000250","2003","Fallon, MT","Montana","300","Fallon","0250","0","0",2768
"G3000270","2003","Fergus, MT","Montana","300","Fergus","0270","0","0",11645
"G3000290","2003","Flathead, MT","Montana","300","Flathead","0290","0","0",79476
"G3000310","2003","Gallatin, MT","Montana","300","Gallatin","0310","0","0",73328
"G3000330","2003","Garfield, MT","Montana","300","Garfield","0330","0","0",1241
"G3000350","2003","Glacier, MT","Montana","300","Glacier","0350","0","0",13278
"G3000370","2003","Golden Valley, MT","Montana","300","Golden Valley","0370","0","0",1057
"G3000390","2003","Granite, MT","Montana","300","Granite","0390","0","0",2881
"G3000410","2003","Hill, MT","Montana","300","Hill","0410","0","0",16325
"G3000430","2003","Jefferson, MT","Montana","300","Jefferson","0430","0","0",10560
"G3000450","2003","Judith Basin, MT","Montana","300","Judith Basin","0450","0","0",2199
"G3000470","2003","Lake, MT","Montana","300","Lake","0470","0","0",27374
"G3000490","2003","Lewis and Clark, MT","Montana","300","Lewis and Clark","0490","0","0",57191
"G3000510","2003","Liberty, MT","Montana","300","Liberty","0510","0","0",2035
"G3000530","2003","Lincoln, MT","Montana","300","Lincoln","0530","0","0",18892
"G3000550","2003","McCone, MT","Montana","300","McCone","0550","0","0",1814
"G3000570","2003","Madison, MT","Montana","300","Madison","0570","0","0",6938
"G3000590","2003","Meagher, MT","Montana","300","Meagher","0590","0","0",1970
"G3000610","2003","Mineral, MT","Montana","300","Mineral","0610","0","0",3875
"G3000630","2003","Missoula, MT","Montana","300","Missoula","0630","0","0",98516
"G3000650","2003","Musselshell, MT","Montana","300","Musselshell","0650","0","0",4485
"G3000670","2003","Park, MT","Montana","300","Park","0670","0","0",15788
"G3000690","2003","Petroleum, MT","Montana","300","Petroleum","0690","0","0",489
"G3000710","2003","Phillips, MT","Montana","300","Phillips","0710","0","0",4259
"G3000730","2003","Pondera, MT","Montana","300","Pondera","0730","0","0",6195
"G3000750","2003","Powder River, MT","Montana","300","Powder River","0750","0","0",1832
"G3000770","2003","Powell, MT","Montana","300","Powell","0770","0","0",6941
"G3000790","2003","Prairie, MT","Montana","300","Prairie","0790","0","0",1166
"G3000810","2003","Ravalli, MT","Montana","300","Ravalli","0810","0","0",38743
"G3000830","2003","Richland, MT","Montana","300","Richland","0830","0","0",9177
"G3000850","2003","Roosevelt, MT","Montana","300","Roosevelt","0850","0","0",10448
"G3000870","2003","Rosebud, MT","Montana","300","Rosebud","0870","0","0",9309
"G3000890","2003","Sanders, MT","Montana","300","Sanders","0890","0","0",10520
"G3000910","2003","Sheridan, MT","Montana","300","Sheridan","0910","0","0",3656
"G3000930","2003","Silver Bow, MT","Montana","300","Silver Bow","0930","0","0",33232
"G3000950","2003","Stillwater, MT","Montana","300","Stillwater","0950","0","0",8441
"G3000970","2003","Sweet Grass, MT","Montana","300","Sweet Grass","0970","0","0",3616
"G3000990","2003","Teton, MT","Montana","300","Teton","0990","0","0",6385
"G3001010","2003","Toole, MT","Montana","300","Toole","1010","0","0",5142
"G3001030","2003","Treasure, MT","Montana","300","Treasure","1030","0","0",746
"G3001050","2003","Valley, MT","Montana","300","Valley","1050","0","0",7293
"G3001070","2003","Wheatland, MT","Montana","300","Wheatland","1070","0","0",2102
"G3001090","2003","Wibaux, MT","Montana","300","Wibaux","1090","0","0",986
"G3001110","2003","Yellowstone, MT","Montana","300","Yellowstone","1110","0","0",133316
"G3100010","2003","Adams, NE","Nebraska","310","Adams","0010","0","0",30979
"G3100030","2003","Antelope, NE","Nebraska","310","Antelope","0030","0","0",7204
"G3100050","2003","Arthur, NE","Nebraska","310","Arthur","0050","0","0",408
"G3100070","2003","Banner, NE","Nebraska","310","Banner","0070","0","0",767
"G3100090","2003","Blaine, NE","Nebraska","310","Blaine","0090","0","0",537
"G3100110","2003","Boone, NE","Nebraska","310","Boone","0110","0","0",5902
"G3100130","2003","Box Butte, NE","Nebraska","310","Box Butte","0130","0","0",11610
"G3100150","2003","Boyd, NE","Nebraska","310","Boyd","0150","0","0",2315
"G3100170","2003","Brown, NE","Nebraska","310","Brown","0170","0","0",3472
"G3100190","2003","Buffalo, NE","Nebraska","310","Buffalo","0190","0","0",43053
"G3100210","2003","Burt, NE","Nebraska","310","Burt","0210","0","0",7492
"G3100230","2003","Butler, NE","Nebraska","310","Butler","0230","0","0",8853
"G3100250","2003","Cass, NE","Nebraska","310","Cass","0250","0","0",25274
"G3100270","2003","Cedar, NE","Nebraska","310","Cedar","0270","0","0",9209
"G3100290","2003","Chase, NE","Nebraska","310","Chase","0290","0","0",4030
"G3100310","2003","Cherry, NE","Nebraska","310","Cherry","0310","0","0",6047
"G3100330","2003","Cheyenne, NE","Nebraska","310","Cheyenne","0330","0","0",9921
"G3100350","2003","Clay, NE","Nebraska","310","Clay","0350","0","0",6876
"G3100370","2003","Colfax, NE","Nebraska","310","Colfax","0370","0","0",10494
"G3100390","2003","Cuming, NE","Nebraska","310","Cuming","0390","0","0",9854
"G3100410","2003","Custer, NE","Nebraska","310","Custer","0410","0","0",11508
"G3100430","2003","Dakota, NE","Nebraska","310","Dakota","0430","0","0",20609
"G3100450","2003","Dawes, NE","Nebraska","310","Dawes","0450","0","0",8985
"G3100470","2003","Dawson, NE","Nebraska","310","Dawson","0470","0","0",24568
"G3100490","2003","Deuel, NE","Nebraska","310","Deuel","0490","0","0",2052
"G3100510","2003","Dixon, NE","Nebraska","310","Dixon","0510","0","0",6141
"G3100530","2003","Dodge, NE","Nebraska","310","Dodge","0530","0","0",36043
"G3100550","2003","Douglas, NE","Nebraska","310","Douglas","0550","0","0",476464
"G3100570","2003","Dundy, NE","Nebraska","310","Dundy","0570","0","0",2213
"G3100590","2003","Fillmore, NE","Nebraska","310","Fillmore","0590","0","0",6467
"G3100610","2003","Franklin, NE","Nebraska","310","Franklin","0610","0","0",3462
"G3100630","2003","Frontier, NE","Nebraska","310","Frontier","0630","0","0",2908
"G3100650","2003","Furnas, NE","Nebraska","310","Furnas","0650","0","0",5203
"G3100670","2003","Gage, NE","Nebraska","310","Gage","0670","0","0",23379
"G3100690","2003","Garden, NE","Nebraska","310","Garden","0690","0","0",2219
"G3100710","2003","Garfield, NE","Nebraska","310","Garfield","0710","0","0",1846
"G3100730","2003","Gosper, NE","Nebraska","310","Gosper","0730","0","0",2076
"G3100750","2003","Grant, NE","Nebraska","310","Grant","0750","0","0",695
"G3100770","2003","Greeley, NE","Nebraska","310","Greeley","0770","0","0",2613
"G3100790","2003","Hall, NE","Nebraska","310","Hall","0790","0","0",54306
"G3100810","2003","Hamilton, NE","Nebraska","310","Hamilton","0810","0","0",9472
"G3100830","2003","Harlan, NE","Nebraska","310","Harlan","0830","0","0",3677
"G3100850","2003","Hayes, NE","Nebraska","310","Hayes","0850","0","0",1100
"G3100870","2003","Hitchcock, NE","Nebraska","310","Hitchcock","0870","0","0",3038
"G3100890","2003","Holt, NE","Nebraska","310","Holt","0890","0","0",11094
"G3100910","2003","Hooker, NE","Nebraska","310","Hooker","0910","0","0",744
"G3100930","2003","Howard, NE","Nebraska","310","Howard","0930","0","0",6640
"G3100950","2003","Jefferson, NE","Nebraska","310","Jefferson","0950","0","0",8108
"G3100970","2003","Johnson, NE","Nebraska","310","Johnson","0970","0","0",4515
"G3100990","2003","Kearney, NE","Nebraska","310","Kearney","0990","0","0",6849
"G3101010","2003","Keith, NE","Nebraska","310","Keith","1010","0","0",8481
"G3101030","2003","Keya Paha, NE","Nebraska","310","Keya Paha","1030","0","0",948
"G3101050","2003","Kimball, NE","Nebraska","310","Kimball","1050","0","0",3844
"G3101070","2003","Knox, NE","Nebraska","310","Knox","1070","0","0",9058
"G3101090","2003","Lancaster, NE","Nebraska","310","Lancaster","1090","0","0",260007
"G3101110","2003","Lincoln, NE","Nebraska","310","Lincoln","1110","0","0",34721
"G3101130","2003","Logan, NE","Nebraska","310","Logan","1130","0","0",713
"G3101150","2003","Loup, NE","Nebraska","310","Loup","1150","0","0",742
"G3101170","2003","McPherson, NE","Nebraska","310","McPherson","1170","0","0",533
"G3101190","2003","Madison, NE","Nebraska","310","Madison","1190","0","0",35812
"G3101210","2003","Merrick, NE","Nebraska","310","Merrick","1210","0","0",8108
"G3101230","2003","Morrill, NE","Nebraska","310","Morrill","1230","0","0",5294
"G3101250","2003","Nance, NE","Nebraska","310","Nance","1250","0","0",3764
"G3101270","2003","Nemaha, NE","Nebraska","310","Nemaha","1270","0","0",7144
"G3101290","2003","Nuckolls, NE","Nebraska","310","Nuckolls","1290","0","0",4858
"G3101310","2003","Otoe, NE","Nebraska","310","Otoe","1310","0","0",15438
"G3101330","2003","Pawnee, NE","Nebraska","310","Pawnee","1330","0","0",2889
"G3101350","2003","Perkins, NE","Nebraska","310","Perkins","1350","0","0",3044
"G3101370","2003","Phelps, NE","Nebraska","310","Phelps","1370","0","0",9618
"G3101390","2003","Pierce, NE","Nebraska","310","Pierce","1390","0","0",7715
"G3101410","2003","Platte, NE","Nebraska","310","Platte","1410","0","0",31223
"G3101430","2003","Polk, NE","Nebraska","310","Polk","1430","0","0",5480
"G3101450","2003","Red Willow, NE","Nebraska","310","Red Willow","1450","0","0",11221
"G3101470","2003","Richardson, NE","Nebraska","310","Richardson","1470","0","0",8956
"G3101490","2003","Rock, NE","Nebraska","310","Rock","1490","0","0",1606
"G3101510","2003","Saline, NE","Nebraska","310","Saline","1510","0","0",14258
"G3101530","2003","Sarpy, NE","Nebraska","310","Sarpy","1530","0","0",132090
"G3101550","2003","Saunders, NE","Nebraska","310","Saunders","1550","0","0",20065
"G3101570","2003","Scotts Bluff, NE","Nebraska","310","Scotts Bluff","1570","0","0",36804
"G3101590","2003","Seward, NE","Nebraska","310","Seward","1590","0","0",16552
"G3101610","2003","Sheridan, NE","Nebraska","310","Sheridan","1610","0","0",5841
"G3101630","2003","Sherman, NE","Nebraska","310","Sherman","1630","0","0",3148
"G3101650","2003","Sioux, NE","Nebraska","310","Sioux","1650","0","0",1485
"G3101670","2003","Stanton, NE","Nebraska","310","Stanton","1670","0","0",6574
"G3101690","2003","Thayer, NE","Nebraska","310","Thayer","1690","0","0",5627
"G3101710","2003","Thomas, NE","Nebraska","310","Thomas","1710","0","0",670
"G3101730","2003","Thurston, NE","Nebraska","310","Thurston","1730","0","0",7136
"G3101750","2003","Valley, NE","Nebraska","310","Valley","1750","0","0",4611
"G3101770","2003","Washington, NE","Nebraska","310","Washington","1770","0","0",19549
"G3101790","2003","Wayne, NE","Nebraska","310","Wayne","1790","0","0",9491
"G3101810","2003","Webster, NE","Nebraska","310","Webster","1810","0","0",3887
"G3101830","2003","Wheeler, NE","Nebraska","310","Wheeler","1830","0","0",828
"G3101850","2003","York, NE","Nebraska","310","York","1850","0","0",14351
"G3200010","2003","Churchill, NV","Nevada","320","Churchill","0010","0","0",24252
"G3200030","2003","Clark, NV","Nevada","320","Clark","0030","0","0",1575386
"G3200050","2003","Douglas, NV","Nevada","320","Douglas","0050","0","0",44166
"G3200070","2003","Elko, NV","Nevada","320","Elko","0070","0","0",44171
"G3200090","2003","Esmeralda, NV","Nevada","320","Esmeralda","0090","0","0",852
"G3200110","2003","Eureka, NV","Nevada","320","Eureka","0110","0","0",1487
"G3200130","2003","Humboldt, NV","Nevada","320","Humboldt","0130","0","0",16562
"G3200150","2003","Lander, NV","Nevada","320","Lander","0150","0","0",5071
"G3200170","2003","Lincoln, NV","Nevada","320","Lincoln","0170","0","0",4278
"G3200190","2003","Lyon, NV","Nevada","320","Lyon","0190","0","0",40309
"G3200210","2003","Mineral, NV","Nevada","320","Mineral","0210","0","0",4786
"G3200230","2003","Nye, NV","Nevada","320","Nye","0230","0","0",35832
"G3200270","2003","Pershing, NV","Nevada","320","Pershing","0270","0","0",6448
"G3200290","2003","Storey, NV","Nevada","320","Storey","0290","0","0",3532
"G3200310","2003","Washoe, NV","Nevada","320","Washoe","0310","0","0",371201
"G3200330","2003","White Pine, NV","Nevada","320","White Pine","0330","0","0",8553
"G3205100","2003","Carson City city, NV","Nevada","320","Carson City","5100","0","0",55321
"G3300010","2003","Belknap, NH","New Hampshire","330","Belknap","0010","0","0",60175
"G3300030","2003","Carroll, NH","New Hampshire","330","Carroll","0030","0","0",46054
"G3300050","2003","Cheshire, NH","New Hampshire","330","Cheshire","0050","0","0",76352
"G3300070","2003","Coos, NH","New Hampshire","330","Coos","0070","0","0",33450
"G3300090","2003","Grafton, NH","New Hampshire","330","Grafton","0090","0","0",83615
"G3300110","2003","Hillsborough, NH","New Hampshire","330","Hillsborough","0110","0","0",395131
"G3300130","2003","Merrimack, NH","New Hampshire","330","Merrimack","0130","0","0",143943
"G3300150","2003","Rockingham, NH","New Hampshire","330","Rockingham","0150","0","0",290576
"G3300170","2003","Strafford, NH","New Hampshire","330","Strafford","0170","0","0",117346
"G3300190","2003","Sullivan, NH","New Hampshire","330","Sullivan","0190","0","0",42063
"G3400010","2003","Atlantic, NJ","New Jersey","340","Atlantic","0010","0","0",263853
"G3400030","2003","Bergen, NJ","New Jersey","340","Bergen","0030","0","0",898631
"G3400050","2003","Burlington, NJ","New Jersey","340","Burlington","0050","0","0",444941
"G3400070","2003","Camden, NJ","New Jersey","340","Camden","0070","0","0",513799
"G3400090","2003","Cape May, NJ","New Jersey","340","Cape May","0090","0","0",101827
"G3400110","2003","Cumberland, NJ","New Jersey","340","Cumberland","0110","0","0",149500
"G3400130","2003","Essex, NJ","New Jersey","340","Essex","0130","0","0",797439
"G3400150","2003","Gloucester, NJ","New Jersey","340","Gloucester","0150","0","0",267322
"G3400170","2003","Hudson, NJ","New Jersey","340","Hudson","0170","0","0",607528
"G3400190","2003","Hunterdon, NJ","New Jersey","340","Hunterdon","0190","0","0",128331
"G3400210","2003","Mercer, NJ","New Jersey","340","Mercer","0210","0","0",361191
"G3400230","2003","Middlesex, NJ","New Jersey","340","Middlesex","0230","0","0",777672
"G3400250","2003","Monmouth, NJ","New Jersey","340","Monmouth","0250","0","0",633257
"G3400270","2003","Morris, NJ","New Jersey","340","Morris","0270","0","0",483513
"G3400290","2003","Ocean, NJ","New Jersey","340","Ocean","0290","0","0",546638
"G3400310","2003","Passaic, NJ","New Jersey","340","Passaic","0310","0","0",499037
"G3400330","2003","Salem, NJ","New Jersey","340","Salem","0330","0","0",64845
"G3400350","2003","Somerset, NJ","New Jersey","340","Somerset","0350","0","0",312330
"G3400370","2003","Sussex, NJ","New Jersey","340","Sussex","0370","0","0",150986
"G3400390","2003","Union, NJ","New Jersey","340","Union","0390","0","0",530599
"G3400410","2003","Warren, NJ","New Jersey","340","Warren","0410","0","0",109173
"G3500010","2003","Bernalillo, NM","New Mexico","350","Bernalillo","0010","0","0",582461
"G3500030","2003","Catron, NM","New Mexico","350","Catron","0030","0","0",3453
"G3500050","2003","Chaves, NM","New Mexico","350","Chaves","0050","0","0",61393
"G3500060","2003","Cibola, NM","New Mexico","350","Cibola","0060","0","0",27261
"G3500070","2003","Colfax, NM","New Mexico","350","Colfax","0070","0","0",13938
"G3500090","2003","Curry, NM","New Mexico","350","Curry","0090","0","0",45175
"G3500110","2003","De Baca, NM","New Mexico","350","De Baca","0110","0","0",2089
"G3500130","2003","Dona Ana, NM","New Mexico","350","Dona Ana","0130","0","0",182551
"G3500150","2003","Eddy, NM","New Mexico","350","Eddy","0150","0","0",51418
"G3500170","2003","Grant, NM","New Mexico","350","Grant","0170","0","0",29842
"G3500190","2003","Guadalupe, NM","New Mexico","350","Guadalupe","0190","0","0",4653
"G3500210","2003","Harding, NM","New Mexico","350","Harding","0210","0","0",758
"G3500230","2003","Hidalgo, NM","New Mexico","350","Hidalgo","0230","0","0",5255
"G3500250","2003","Lea, NM","New Mexico","350","Lea","0250","0","0",55774
"G3500270","2003","Lincoln, NM","New Mexico","350","Lincoln","0270","0","0",20316
"G3500280","2003","Los Alamos, NM","New Mexico","350","Los Alamos","0280","0","0",18711
"G3500290","2003","Luna, NM","New Mexico","350","Luna","0290","0","0",25692
"G3500310","2003","McKinley, NM","New Mexico","350","McKinley","0310","0","0",72614
"G3500330","2003","Mora, NM","New Mexico","350","Mora","0330","0","0",5257
"G3500350","2003","Otero, NM","New Mexico","350","Otero","0350","0","0",62058
"G3500370","2003","Quay, NM","New Mexico","350","Quay","0370","0","0",9637
"G3500390","2003","Rio Arriba, NM","New Mexico","350","Rio Arriba","0390","0","0",40850
"G3500410","2003","Roosevelt, NM","New Mexico","350","Roosevelt","0410","0","0",18247
"G3500430","2003","Sandoval, NM","New Mexico","350","Sandoval","0430","0","0",98794
"G3500450","2003","San Juan, NM","New Mexico","350","San Juan","0450","0","0",122457
"G3500470","2003","San Miguel, NM","New Mexico","350","San Miguel","0470","0","0",29517
"G3500490","2003","Santa Fe, NM","New Mexico","350","Santa Fe","0490","0","0",136694
"G3500510","2003","Sierra, NM","New Mexico","350","Sierra","0510","0","0",13113
"G3500530","2003","Socorro, NM","New Mexico","350","Socorro","0530","0","0",18178
"G3500550","2003","Taos, NM","New Mexico","350","Taos","0550","0","0",31190
"G3500570","2003","Torrance, NM","New Mexico","350","Torrance","0570","0","0",16830
"G3500590","2003","Union, NM","New Mexico","350","Union","0590","0","0",3852
"G3500610","2003","Valencia, NM","New Mexico","350","Valencia","0610","0","0",68534
"G3600010","2003","Albany, NY","New York","360","Albany","0010","0","0",297945
"G3600030","2003","Allegany, NY","New York","360","Allegany","0030","0","0",50597
"G3600050","2003","Bronx, NY","New York","360","Bronx","0050","0","0",1364680
"G3600070","2003","Broome, NY","New York","360","Broome","0070","0","0",198836
"G3600090","2003","Cattaraugus, NY","New York","360","Cattaraugus","0090","0","0",83377
"G3600110","2003","Cayuga, NY","New York","360","Cayuga","0110","0","0",82000
"G3600130","2003","Chautauqua, NY","New York","360","Chautauqua","0130","0","0",137908
"G3600150","2003","Chemung, NY","New York","360","Chemung","0150","0","0",90258
"G3600170","2003","Chenango, NY","New York","360","Chenango","0170","0","0",51744
"G3600190","2003","Clinton, NY","New York","360","Clinton","0190","0","0",81442
"G3600210","2003","Columbia, NY","New York","360","Columbia","0210","0","0",63297
"G3600230","2003","Cortland, NY","New York","360","Cortland","0230","0","0",48972
"G3600250","2003","Delaware, NY","New York","360","Delaware","0250","0","0",47284
"G3600270","2003","Dutchess, NY","New York","360","Dutchess","0270","0","0",291076
"G3600290","2003","Erie, NY","New York","360","Erie","0290","0","0",939722
"G3600310","2003","Essex, NY","New York","360","Essex","0310","0","0",39085
"G3600330","2003","Franklin, NY","New York","360","Franklin","0330","0","0",51091
"G3600350","2003","Fulton, NY","New York","360","Fulton","0350","0","0",55351
"G3600370","2003","Genesee, NY","New York","360","Genesee","0370","0","0",59915
"G3600390","2003","Greene, NY","New York","360","Greene","0390","0","0",48851
"G3600410","2003","Hamilton, NY","New York","360","Hamilton","0410","0","0",5261
"G3600430","2003","Herkimer, NY","New York","360","Herkimer","0430","0","0",63725
"G3600450","2003","Jefferson, NY","New York","360","Jefferson","0450","0","0",113284
"G3600470","2003","Kings, NY","New York","360","Kings","0470","0","0",2483164
"G3600490","2003","Lewis, NY","New York","360","Lewis","0490","0","0",26598
"G3600510","2003","Livingston, NY","New York","360","Livingston","0510","0","0",64586
"G3600530","2003","Madison, NY","New York","360","Madison","0530","0","0",70275
"G3600550","2003","Monroe, NY","New York","360","Monroe","0550","0","0",735774
"G3600570","2003","Montgomery, NY","New York","360","Montgomery","0570","0","0",49247
"G3600590","2003","Nassau, NY","New York","360","Nassau","0590","0","0",1340485
"G3600610","2003","New York, NY","New York","360","New York","0610","0","0",1557014
"G3600630","2003","Niagara, NY","New York","360","Niagara","0630","0","0",218306
"G3600650","2003","Oneida, NY","New York","360","Oneida","0650","0","0",234368
"G3600670","2003","Onondaga, NY","New York","360","Onondaga","0670","0","0",459441
"G3600690","2003","Ontario, NY","New York","360","Ontario","0690","0","0",102714
"G3600710","2003","Orange, NY","New York","360","Orange","0710","0","0",364580
"G3600730","2003","Orleans, NY","New York","360","Orleans","0730","0","0",43926
"G3600750","2003","Oswego, NY","New York","360","Oswego","0750","0","0",123572
"G3600770","2003","Otsego, NY","New York","360","Otsego","0770","0","0",62475
"G3600790","2003","Putnam, NY","New York","360","Putnam","0790","0","0",99707
"G3600810","2003","Queens, NY","New York","360","Queens","0810","0","0",2244238
"G3600830","2003","Rensselaer, NY","New York","360","Rensselaer","0830","0","0",153142
"G3600850","2003","Richmond, NY","New York","360","Richmond","0850","0","0",460530
"G3600870","2003","Rockland, NY","New York","360","Rockland","0870","0","0",292969
"G3600890","2003","St. Lawrence, NY","New York","360","St Lawrence","0890","0","0",111320
"G3600910","2003","Saratoga, NY","New York","360","Saratoga","0910","0","0",210302
"G3600930","2003","Schenectady, NY","New York","360","Schenectady","0930","0","0",147382
"G3600950","2003","Schoharie, NY","New York","360","Schoharie","0950","0","0",31841
"G3600970","2003","Schuyler, NY","New York","360","Schuyler","0970","0","0",19478
"G3600990","2003","Seneca, NY","New York","360","Seneca","0990","0","0",35026
"G3601010","2003","Steuben, NY","New York","360","Steuben","1010","0","0",99015
"G3601030","2003","Suffolk, NY","New York","360","Suffolk","1030","0","0",1468290
"G3601050","2003","Sullivan, NY","New York","360","Sullivan","1050","0","0",75194
"G3601070","2003","Tioga, NY","New York","360","Tioga","1070","0","0",51767
"G3601090","2003","Tompkins, NY","New York","360","Tompkins","1090","0","0",99405
"G3601110","2003","Ulster, NY","New York","360","Ulster","1110","0","0",181425
"G3601130","2003","Warren, NY","New York","360","Warren","1130","0","0",64780
"G3601150","2003","Washington, NY","New York","360","Washington","1150","0","0",62067
"G3601170","2003","Wayne, NY","New York","360","Wayne","1170","0","0",93976
"G3601190","2003","Westchester, NY","New York","360","Westchester","1190","0","0",940561
"G3601210","2003","Wyoming, NY","New York","360","Wyoming","1210","0","0",43102
"G3601230","2003","Yates, NY","New York","360","Yates","1230","0","0",24682
"G3700010","2003","Alamance, NC","North Carolina","370","Alamance","0010","0","0",136623
"G3700030","2003","Alexander, NC","North Carolina","370","Alexander","0030","0","0",34799
"G3700050","2003","Alleghany, NC","North Carolina","370","Alleghany","0050","0","0",10857
"G3700070","2003","Anson, NC","North Carolina","370","Anson","0070","0","0",25200
"G3700090","2003","Ashe, NC","North Carolina","370","Ashe","0090","0","0",25014
"G3700110","2003","Avery, NC","North Carolina","370","Avery","0110","0","0",17714
"G3700130","2003","Beaufort, NC","North Carolina","370","Beaufort","0130","0","0",45498
"G3700150","2003","Bertie, NC","North Carolina","370","Bertie","0150","0","0",19499
"G3700170","2003","Bladen, NC","North Carolina","370","Bladen","0170","0","0",32656
"G3700190","2003","Brunswick, NC","North Carolina","370","Brunswick","0190","0","0",81607
"G3700210","2003","Buncombe, NC","North Carolina","370","Buncombe","0210","0","0",213228
"G3700230","2003","Burke, NC","North Carolina","370","Burke","0230","0","0",89514
"G3700250","2003","Cabarrus, NC","North Carolina","370","Cabarrus","0250","0","0",143144
"G3700270","2003","Caldwell, NC","North Carolina","370","Caldwell","0270","0","0",78911
"G3700290","2003","Camden, NC","North Carolina","370","Camden","0290","0","0",7867
"G3700310","2003","Carteret, NC","North Carolina","370","Carteret","0310","0","0",61033
"G3700330","2003","Caswell, NC","North Carolina","370","Caswell","0330","0","0",23714
"G3700350","2003","Catawba, NC","North Carolina","370","Catawba","0350","0","0",147405
"G3700370","2003","Chatham, NC","North Carolina","370","Chatham","0370","0","0",55352
"G3700390","2003","Cherokee, NC","North Carolina","370","Cherokee","0390","0","0",25014
"G3700410","2003","Chowan, NC","North Carolina","370","Chowan","0410","0","0",14375
"G3700430","2003","Clay, NC","North Carolina","370","Clay","0430","0","0",9319
