GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
"G2800830","2011-2015",,,"Mississippi","28","Leflore County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leflore County, Mississippi",31516,"Leflore County, Mississippi",0
"G2800850","2011-2015",,,"Mississippi","28","Lincoln County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Mississippi",34765,"Lincoln County, Mississippi",0
"G2800870","2011-2015",,,"Mississippi","28","Lowndes County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lowndes County, Mississippi",59699,"Lowndes County, Mississippi",0
"G2800890","2011-2015",,,"Mississippi","28","Madison County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Mississippi",100202,"Madison County, Mississippi",0
"G2800910","2011-2015",,,"Mississippi","28","Marion County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Mississippi",26109,"Marion County, Mississippi",0
"G2800930","2011-2015",,,"Mississippi","28","Marshall County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Mississippi",36385,"Marshall County, Mississippi",0
"G2800950","2011-2015",,,"Mississippi","28","Monroe County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Mississippi",36175,"Monroe County, Mississippi",0
"G2800970","2011-2015",,,"Mississippi","28","Montgomery County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Mississippi",10464,"Montgomery County, Mississippi",0
"G2800990","2011-2015",,,"Mississippi","28","Neshoba County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neshoba County, Mississippi",29553,"Neshoba County, Mississippi",0
"G2801010","2011-2015",,,"Mississippi","28","Newton County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Mississippi",21663,"Newton County, Mississippi",0
"G2801030","2011-2015",,,"Mississippi","28","Noxubee County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Noxubee County, Mississippi",11143,"Noxubee County, Mississippi",0
"G2801050","2011-2015",,,"Mississippi","28","Oktibbeha County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oktibbeha County, Mississippi",49048,"Oktibbeha County, Mississippi",0
"G2801070","2011-2015",,,"Mississippi","28","Panola County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Panola County, Mississippi",34373,"Panola County, Mississippi",0
"G2801090","2011-2015",,,"Mississippi","28","Pearl River County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pearl River County, Mississippi",55196,"Pearl River County, Mississippi",0
"G2801110","2011-2015",,,"Mississippi","28","Perry County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Mississippi",12187,"Perry County, Mississippi",0
"G2801130","2011-2015",,,"Mississippi","28","Pike County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Mississippi",40075,"Pike County, Mississippi",0
"G2801150","2011-2015",,,"Mississippi","28","Pontotoc County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pontotoc County, Mississippi",30517,"Pontotoc County, Mississippi",0
"G2801170","2011-2015",,,"Mississippi","28","Prentiss County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prentiss County, Mississippi",25380,"Prentiss County, Mississippi",0
"G2801190","2011-2015",,,"Mississippi","28","Quitman County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quitman County, Mississippi",7761,"Quitman County, Mississippi",0
"G2801210","2011-2015",,,"Mississippi","28","Rankin County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rankin County, Mississippi",146761,"Rankin County, Mississippi",0
"G2801230","2011-2015",,,"Mississippi","28","Scott County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Mississippi",28293,"Scott County, Mississippi",0
"G2801250","2011-2015",,,"Mississippi","28","Sharkey County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sharkey County, Mississippi",4805,"Sharkey County, Mississippi",198
"G2801270","2011-2015",,,"Mississippi","28","Simpson County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Simpson County, Mississippi",27401,"Simpson County, Mississippi",0
"G2801290","2011-2015",,,"Mississippi","28","Smith County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Mississippi",16257,"Smith County, Mississippi",0
"G2801310","2011-2015",,,"Mississippi","28","Stone County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stone County, Mississippi",17978,"Stone County, Mississippi",0
"G2801330","2011-2015",,,"Mississippi","28","Sunflower County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sunflower County, Mississippi",27911,"Sunflower County, Mississippi",0
"G2801350","2011-2015",,,"Mississippi","28","Tallahatchie County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tallahatchie County, Mississippi",14959,"Tallahatchie County, Mississippi",0
"G2801370","2011-2015",,,"Mississippi","28","Tate County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tate County, Mississippi",28415,"Tate County, Mississippi",0
"G2801390","2011-2015",,,"Mississippi","28","Tippah County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tippah County, Mississippi",22054,"Tippah County, Mississippi",0
"G2801410","2011-2015",,,"Mississippi","28","Tishomingo County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tishomingo County, Mississippi",19539,"Tishomingo County, Mississippi",0
"G2801430","2011-2015",,,"Mississippi","28","Tunica County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tunica County, Mississippi",10477,"Tunica County, Mississippi",0
"G2801450","2011-2015",,,"Mississippi","28","Union County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Mississippi",27811,"Union County, Mississippi",0
"G2801470","2011-2015",,,"Mississippi","28","Walthall County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walthall County, Mississippi",14978,"Walthall County, Mississippi",0
"G2801490","2011-2015",,,"Mississippi","28","Warren County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Mississippi",48020,"Warren County, Mississippi",0
"G2801510","2011-2015",,,"Mississippi","28","Washington County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Mississippi",49499,"Washington County, Mississippi",0
"G2801530","2011-2015",,,"Mississippi","28","Wayne County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Mississippi",20564,"Wayne County, Mississippi",0
"G2801550","2011-2015",,,"Mississippi","28","Webster County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Mississippi",9999,"Webster County, Mississippi",0
"G2801570","2011-2015",,,"Mississippi","28","Wilkinson County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilkinson County, Mississippi",9345,"Wilkinson County, Mississippi",0
"G2801590","2011-2015",,,"Mississippi","28","Winston County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winston County, Mississippi",18697,"Winston County, Mississippi",0
"G2801610","2011-2015",,,"Mississippi","28","Yalobusha County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yalobusha County, Mississippi",12381,"Yalobusha County, Mississippi",0
"G2801630","2011-2015",,,"Mississippi","28","Yazoo County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yazoo County, Mississippi",27911,"Yazoo County, Mississippi",0
"G2900010","2011-2015",,,"Missouri","29","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Missouri",25560,"Adair County, Missouri",0
"G2900030","2011-2015",,,"Missouri","29","Andrew County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrew County, Missouri",17328,"Andrew County, Missouri",0
"G2900050","2011-2015",,,"Missouri","29","Atchison County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atchison County, Missouri",5440,"Atchison County, Missouri",0
"G2900070","2011-2015",,,"Missouri","29","Audrain County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Audrain County, Missouri",25783,"Audrain County, Missouri",0
"G2900090","2011-2015",,,"Missouri","29","Barry County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barry County, Missouri",35726,"Barry County, Missouri",0
"G2900110","2011-2015",,,"Missouri","29","Barton County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barton County, Missouri",12166,"Barton County, Missouri",0
"G2900130","2011-2015",,,"Missouri","29","Bates County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bates County, Missouri",16643,"Bates County, Missouri",0
"G2900150","2011-2015",,,"Missouri","29","Benton County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Missouri",18854,"Benton County, Missouri",0
"G2900170","2011-2015",,,"Missouri","29","Bollinger County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bollinger County, Missouri",12356,"Bollinger County, Missouri",0
"G2900190","2011-2015",,,"Missouri","29","Boone County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Missouri",170770,"Boone County, Missouri",0
"G2900210","2011-2015",,,"Missouri","29","Buchanan County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Missouri",89561,"Buchanan County, Missouri",0
"G2900230","2011-2015",,,"Missouri","29","Butler County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Missouri",42951,"Butler County, Missouri",0
"G2900250","2011-2015",,,"Missouri","29","Caldwell County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Missouri",9083,"Caldwell County, Missouri",0
"G2900270","2011-2015",,,"Missouri","29","Callaway County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Callaway County, Missouri",44566,"Callaway County, Missouri",0
"G2900290","2011-2015",,,"Missouri","29","Camden County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camden County, Missouri",43927,"Camden County, Missouri",0
"G2900310","2011-2015",,,"Missouri","29","Cape Girardeau County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cape Girardeau County, Missouri",77606,"Cape Girardeau County, Missouri",0
"G2900330","2011-2015",,,"Missouri","29","Carroll County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Missouri",9096,"Carroll County, Missouri",0
"G2900350","2011-2015",,,"Missouri","29","Carter County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Missouri",6284,"Carter County, Missouri",0
"G2900370","2011-2015",,,"Missouri","29","Cass County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Missouri",100781,"Cass County, Missouri",0
"G2900390","2011-2015",,,"Missouri","29","Cedar County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cedar County, Missouri",13892,"Cedar County, Missouri",0
"G2900410","2011-2015",,,"Missouri","29","Chariton County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chariton County, Missouri",7650,"Chariton County, Missouri",0
"G2900430","2011-2015",,,"Missouri","29","Christian County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian County, Missouri",80904,"Christian County, Missouri",0
"G2900450","2011-2015",,,"Missouri","29","Clark County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Missouri",6919,"Clark County, Missouri",0
"G2900470","2011-2015",,,"Missouri","29","Clay County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Missouri",230361,"Clay County, Missouri",0
"G2900490","2011-2015",,,"Missouri","29","Clinton County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Missouri",20498,"Clinton County, Missouri",0
"G2900510","2011-2015",,,"Missouri","29","Cole County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cole County, Missouri",76533,"Cole County, Missouri",0
"G2900530","2011-2015",,,"Missouri","29","Cooper County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooper County, Missouri",17593,"Cooper County, Missouri",0
"G2900550","2011-2015",,,"Missouri","29","Crawford County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Missouri",24660,"Crawford County, Missouri",0
"G2900570","2011-2015",,,"Missouri","29","Dade County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dade County, Missouri",7618,"Dade County, Missouri",0
"G2900590","2011-2015",,,"Missouri","29","Dallas County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas County, Missouri",16564,"Dallas County, Missouri",0
"G2900610","2011-2015",,,"Missouri","29","Daviess County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daviess County, Missouri",8277,"Daviess County, Missouri",0
"G2900630","2011-2015",,,"Missouri","29","DeKalb County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DeKalb County, Missouri",12782,"DeKalb County, Missouri",0
"G2900650","2011-2015",,,"Missouri","29","Dent County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dent County, Missouri",15612,"Dent County, Missouri",0
"G2900670","2011-2015",,,"Missouri","29","Douglas County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Missouri",13516,"Douglas County, Missouri",0
"G2900690","2011-2015",,,"Missouri","29","Dunklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunklin County, Missouri",31562,"Dunklin County, Missouri",0
"G2900710","2011-2015",,,"Missouri","29","Franklin County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Missouri",101828,"Franklin County, Missouri",0
"G2900730","2011-2015",,,"Missouri","29","Gasconade County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasconade County, Missouri",14948,"Gasconade County, Missouri",0
"G2900750","2011-2015",,,"Missouri","29","Gentry County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gentry County, Missouri",6785,"Gentry County, Missouri",0
"G2900770","2011-2015",,,"Missouri","29","Greene County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Missouri",283206,"Greene County, Missouri",0
"G2900790","2011-2015",,,"Missouri","29","Grundy County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundy County, Missouri",10256,"Grundy County, Missouri",0
"G2900810","2011-2015",,,"Missouri","29","Harrison County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Missouri",8722,"Harrison County, Missouri",0
"G2900830","2011-2015",,,"Missouri","29","Henry County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Missouri",22034,"Henry County, Missouri",0
"G2900850","2011-2015",,,"Missouri","29","Hickory County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hickory County, Missouri",9335,"Hickory County, Missouri",0
"G2900870","2011-2015",,,"Missouri","29","Holt County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holt County, Missouri",4615,"Holt County, Missouri",0
"G2900890","2011-2015",,,"Missouri","29","Howard County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard County, Missouri",10182,"Howard County, Missouri",0
"G2900910","2011-2015",,,"Missouri","29","Howell County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howell County, Missouri",40326,"Howell County, Missouri",0
"G2900930","2011-2015",,,"Missouri","29","Iron County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Missouri",10322,"Iron County, Missouri",0
"G2900950","2011-2015",,,"Missouri","29","Jackson County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Missouri",680905,"Jackson County, Missouri",0
"G2900970","2011-2015",,,"Missouri","29","Jasper County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jasper County, Missouri",117184,"Jasper County, Missouri",0
"G2900990","2011-2015",,,"Missouri","29","Jefferson County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Missouri",221577,"Jefferson County, Missouri",0
"G2901010","2011-2015",,,"Missouri","29","Johnson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Missouri",54155,"Johnson County, Missouri",0
"G2901030","2011-2015",,,"Missouri","29","Knox County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Missouri",4035,"Knox County, Missouri",0
"G2901050","2011-2015",,,"Missouri","29","Laclede County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laclede County, Missouri",35514,"Laclede County, Missouri",0
"G2901070","2011-2015",,,"Missouri","29","Lafayette County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lafayette County, Missouri",32916,"Lafayette County, Missouri",0
"G2901090","2011-2015",,,"Missouri","29","Lawrence County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Missouri",38244,"Lawrence County, Missouri",0
"G2901110","2011-2015",,,"Missouri","29","Lewis County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Missouri",10172,"Lewis County, Missouri",0
"G2901130","2011-2015",,,"Missouri","29","Lincoln County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Missouri",53850,"Lincoln County, Missouri",0
"G2901150","2011-2015",,,"Missouri","29","Linn County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Linn County, Missouri",12401,"Linn County, Missouri",0
"G2901170","2011-2015",,,"Missouri","29","Livingston County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, Missouri",15042,"Livingston County, Missouri",0
"G2901190","2011-2015",,,"Missouri","29","McDonald County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McDonald County, Missouri",22763,"McDonald County, Missouri",0
"G2901210","2011-2015",,,"Missouri","29","Macon County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, Missouri",15460,"Macon County, Missouri",0
"G2901230","2011-2015",,,"Missouri","29","Madison County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Missouri",12401,"Madison County, Missouri",0
"G2901250","2011-2015",,,"Missouri","29","Maries County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maries County, Missouri",9057,"Maries County, Missouri",0
"G2901270","2011-2015",,,"Missouri","29","Marion County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Missouri",28840,"Marion County, Missouri",0
"G2901290","2011-2015",,,"Missouri","29","Mercer County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Missouri",3718,"Mercer County, Missouri",0
"G2901310","2011-2015",,,"Missouri","29","Miller County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miller County, Missouri",24956,"Miller County, Missouri",0
"G2901330","2011-2015",,,"Missouri","29","Mississippi County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mississippi County, Missouri",14208,"Mississippi County, Missouri",0
"G2901350","2011-2015",,,"Missouri","29","Moniteau County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moniteau County, Missouri",15801,"Moniteau County, Missouri",0
"G2901370","2011-2015",,,"Missouri","29","Monroe County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Missouri",8680,"Monroe County, Missouri",0
"G2901390","2011-2015",,,"Missouri","29","Montgomery County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Missouri",11939,"Montgomery County, Missouri",0
"G2901410","2011-2015",,,"Missouri","29","Morgan County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Missouri",20225,"Morgan County, Missouri",0
"G2901430","2011-2015",,,"Missouri","29","New Madrid County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Madrid County, Missouri",18411,"New Madrid County, Missouri",0
"G2901450","2011-2015",,,"Missouri","29","Newton County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Missouri",58777,"Newton County, Missouri",0
"G2901470","2011-2015",,,"Missouri","29","Nodaway County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nodaway County, Missouri",23186,"Nodaway County, Missouri",0
"G2901490","2011-2015",,,"Missouri","29","Oregon County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oregon County, Missouri",10979,"Oregon County, Missouri",0
"G2901510","2011-2015",,,"Missouri","29","Osage County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Osage County, Missouri",13758,"Osage County, Missouri",0
"G2901530","2011-2015",,,"Missouri","29","Ozark County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ozark County, Missouri",9537,"Ozark County, Missouri",0
"G2901550","2011-2015",,,"Missouri","29","Pemiscot County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pemiscot County, Missouri",17837,"Pemiscot County, Missouri",0
"G2901570","2011-2015",,,"Missouri","29","Perry County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Missouri",19100,"Perry County, Missouri",0
"G2901590","2011-2015",,,"Missouri","29","Pettis County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pettis County, Missouri",42215,"Pettis County, Missouri",0
"G2901610","2011-2015",,,"Missouri","29","Phelps County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phelps County, Missouri",45029,"Phelps County, Missouri",0
"G2901630","2011-2015",,,"Missouri","29","Pike County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Missouri",18517,"Pike County, Missouri",0
"G2901650","2011-2015",,,"Missouri","29","Platte County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte County, Missouri",93394,"Platte County, Missouri",0
"G2901670","2011-2015",,,"Missouri","29","Polk County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Missouri",31107,"Polk County, Missouri",0
"G2901690","2011-2015",,,"Missouri","29","Pulaski County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Missouri",53443,"Pulaski County, Missouri",0
"G2901710","2011-2015",,,"Missouri","29","Putnam County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Missouri",4895,"Putnam County, Missouri",0
"G2901730","2011-2015",,,"Missouri","29","Ralls County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ralls County, Missouri",10243,"Ralls County, Missouri",0
"G2901750","2011-2015",,,"Missouri","29","Randolph County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, Missouri",25135,"Randolph County, Missouri",0
"G2901770","2011-2015",,,"Missouri","29","Ray County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ray County, Missouri",23031,"Ray County, Missouri",0
"G2901790","2011-2015",,,"Missouri","29","Reynolds County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reynolds County, Missouri",6578,"Reynolds County, Missouri",0
"G2901810","2011-2015",,,"Missouri","29","Ripley County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ripley County, Missouri",13990,"Ripley County, Missouri",0
"G2901830","2011-2015",,,"Missouri","29","St. Charles County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Charles County, Missouri",374805,"St. Charles County, Missouri",0
"G2901850","2011-2015",,,"Missouri","29","St. Clair County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Clair County, Missouri",9520,"St. Clair County, Missouri",0
"G2901860","2011-2015",,,"Missouri","29","Ste. Genevieve County","186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ste. Genevieve County, Missouri",17990,"Ste. Genevieve County, Missouri",0
