county,state,mme,year,FIPS,population
skagit,WA,,2013,53057.0,117839.0
skagit,WA,,2014,53057.0,118591.0
skagit,WA,,2015,53057.0,119343.0
skagway,AK,,2003,2230.0,0.0
skagway,AK,,2004,2230.0,0.0
skagway,AK,,2005,2230.0,0.0
skagway,AK,2.54268,2006,2230.0,946.0
skagway,AK,,2007,2230.0,955.0
skagway,AK,,2008,2230.0,967.0
skagway,AK,,2009,2230.0,1071.0
skagway,AK,,2010,2230.0,1140.0
skagway,AK,,2011,2230.0,1105.0
skagway,AK,,2012,2230.0,1050.0
skagway,AK,,2013,2230.0,1033.0
skagway,AK,,2014,2230.0,1016.0
skagway,AK,,2015,2230.0,999.0
skagway hoonah angoon,AK,,2006,2232.0,946.0
skagway hoonah angoon,AK,,2007,2232.0,955.0
skagway hoonah angoon,AK,,2008,2232.0,967.0
skagway hoonah angoon,AK,,2009,2232.0,1071.0
skagway hoonah angoon,AK,,2010,2232.0,1140.0
skagway hoonah angoon,AK,,2011,2232.0,1105.0
skagway hoonah angoon,AK,,2012,2232.0,1050.0
skagway hoonah angoon,AK,,2013,2232.0,
skagway hoonah angoon,AK,,2014,2232.0,
skagway hoonah angoon,AK,,2015,2232.0,
skamania,WA,,2003,53059.0,10274.0
skamania,WA,,2004,53059.0,10556.0
skamania,WA,,2005,53059.0,10296.0
skamania,WA,2229.4147875000062,2006,53059.0,10583.0
skamania,WA,2527.1861250000075,2007,53059.0,10786.0
skamania,WA,2712.424162500006,2008,53059.0,10918.0
skamania,WA,2969.8807500000075,2009,53059.0,10666.0
skamania,WA,2999.433112500008,2010,53059.0,10869.0
skamania,WA,2855.3370000000123,2011,53059.0,10979.0
skamania,WA,3059.767575000005,2012,53059.0,11053.0
skamania,WA,,2013,53059.0,11116.0
skamania,WA,,2014,53059.0,11179.0
skamania,WA,,2015,53059.0,11243.0
slope,ND,,2003,38087.0,747.0
slope,ND,,2004,38087.0,727.0
slope,ND,,2005,38087.0,684.0
slope,ND,,2006,38087.0,744.0
slope,ND,,2007,38087.0,711.0
slope,ND,,2008,38087.0,730.0
slope,ND,,2009,38087.0,703.0
slope,ND,,2010,38087.0,727.0
slope,ND,,2011,38087.0,721.0
slope,ND,,2012,38087.0,768.0
slope,ND,,2013,38087.0,736.0
slope,ND,,2014,38087.0,704.0
slope,ND,,2015,38087.0,673.0
smith,KS,,2003,20183.0,4245.0
smith,KS,,2004,20183.0,4157.0
smith,KS,,2005,20183.0,4086.0
smith,KS,731.5181175000009,2006,20183.0,4052.0
smith,KS,1007.717662500002,2007,20183.0,4008.0
smith,KS,674.2984500000008,2008,20183.0,3909.0
smith,KS,753.2364300000003,2009,20183.0,3926.0
smith,KS,962.1146250000032,2010,20183.0,3934.0
smith,KS,949.0942500000017,2011,20183.0,3893.0
smith,KS,972.027562500003,2012,20183.0,3835.0
smith,KS,,2013,20183.0,3803.0
smith,KS,,2014,20183.0,3771.0
smith,KS,,2015,20183.0,3740.0
smith,MS,,2003,28129.0,15859.0
smith,MS,,2004,28129.0,15904.0
smith,MS,,2005,28129.0,15986.0
smith,MS,868.2201750000019,2006,28129.0,16427.0
smith,MS,859.1562827250023,2007,28129.0,16462.0
smith,MS,1047.813450000003,2008,28129.0,16345.0
smith,MS,1309.831087500005,2009,28129.0,15889.0
smith,MS,1561.677799087504,2010,28129.0,16443.0
smith,MS,1764.2779088625052,2011,28129.0,16446.0
smith,MS,2017.979220225007,2012,28129.0,16425.0
smith,MS,,2013,28129.0,16369.0
smith,MS,,2014,28129.0,16313.0
smith,MS,,2015,28129.0,16257.0
smith,TN,,2003,47159.0,18323.0
smith,TN,,2004,47159.0,18397.0
smith,TN,,2005,47159.0,18473.0
smith,TN,13980.070254175176,2006,47159.0,18726.0
smith,TN,17703.146470887743,2007,47159.0,18905.0
smith,TN,21828.69445402529,2008,47159.0,19179.0
smith,TN,25814.15499202516,2009,47159.0,18863.0
smith,TN,29487.13935360018,2010,47159.0,19035.0
smith,TN,28307.61885768748,2011,47159.0,19121.0
smith,TN,29779.38036018748,2012,47159.0,19157.0
smith,TN,,2013,47159.0,19150.0
smith,TN,,2014,47159.0,19143.0
smith,TN,,2015,47159.0,19136.0
smith,TX,,2003,48423.0,183851.0
smith,TX,,2004,48423.0,186822.0
smith,TX,,2005,48423.0,190336.0
smith,TX,51242.575867669286,2006,48423.0,196124.0
smith,TX,54694.88327023253,2007,48423.0,199953.0
smith,TX,59438.02053919591,2008,48423.0,203263.0
smith,TX,63428.16413498439,2009,48423.0,197631.0
smith,TX,65682.75608700913,2010,48423.0,203393.0
smith,TX,69464.93215812075,2011,48423.0,206839.0
smith,TX,75646.26995742029,2012,48423.0,209691.0
smith,TX,,2013,48423.0,212311.0
smith,TX,,2014,48423.0,214931.0
smith,TX,,2015,48423.0,217552.0
smyth,VA,,2003,51173.0,32717.0
smyth,VA,,2004,51173.0,32531.0
smyth,VA,,2005,51173.0,32210.0
smyth,VA,11549.768085350182,2006,51173.0,32632.0
smyth,VA,14652.409036737716,2007,51173.0,32449.0
smyth,VA,16084.652917612546,2008,51173.0,32386.0
smyth,VA,14978.228270475174,2009,51173.0,31996.0
smyth,VA,16198.87246383768,2010,51173.0,32383.0
smyth,VA,17518.394540212666,2011,51173.0,32268.0
smyth,VA,18335.67258858772,2012,51173.0,32103.0
smyth,VA,,2013,51173.0,31980.0
smyth,VA,,2014,51173.0,31857.0
smyth,VA,,2015,51173.0,31734.0
snohomish,WA,,2003,53061.0,636931.0
snohomish,WA,,2004,53061.0,644205.0
snohomish,WA,,2005,53061.0,650581.0
snohomish,WA,257298.5145212141,2006,53061.0,670706.0
snohomish,WA,282215.2897166428,2007,53061.0,683997.0
snohomish,WA,309673.098965422,2008,53061.0,694622.0
snohomish,WA,337409.12705390056,2009,53061.0,673709.0
snohomish,WA,346468.84557146014,2010,53061.0,694219.0
snohomish,WA,328305.6390303729,2011,53061.0,704536.0
snohomish,WA,330160.28977720137,2012,53061.0,714443.0
snohomish,WA,,2013,53061.0,725180.0
snohomish,WA,,2014,53061.0,735917.0
snohomish,WA,,2015,53061.0,746653.0
snyder,PA,,2003,42109.0,37965.0
snyder,PA,,2004,42109.0,38113.0
snyder,PA,,2005,42109.0,37795.0
snyder,PA,5769.546315000034,2006,42109.0,38946.0
snyder,PA,6729.021849000087,2007,42109.0,39295.0
snyder,PA,7648.073415000134,2008,42109.0,39481.0
snyder,PA,7627.349415000127,2009,42109.0,38261.0
snyder,PA,8919.020437500187,2010,42109.0,39400.0
snyder,PA,10347.58623000023,2011,42109.0,39597.0
snyder,PA,10649.977725000224,2012,42109.0,39620.0
snyder,PA,,2013,42109.0,39762.0
snyder,PA,,2014,42109.0,39904.0
snyder,PA,,2015,42109.0,40046.0
socorro,NM,,2003,35053.0,18178.0
socorro,NM,,2004,35053.0,18123.0
socorro,NM,,2005,35053.0,18154.0
socorro,NM,4345.653943399998,2006,35053.0,18081.0
socorro,NM,5827.370321625038,2007,35053.0,17995.0
socorro,NM,6518.642952000065,2008,35053.0,17966.0
socorro,NM,6422.916150000044,2009,35053.0,18163.0
socorro,NM,6979.190160000066,2010,35053.0,17964.0
socorro,NM,6963.253897500071,2011,35053.0,17926.0
socorro,NM,6410.706596812543,2012,35053.0,17843.0
socorro,NM,,2013,35053.0,17727.0
socorro,NM,,2014,35053.0,17611.0
socorro,NM,,2015,35053.0,17494.0
solano,CA,,2003,6095.0,411636.0
solano,CA,,2004,6095.0,411896.0
solano,CA,,2005,6095.0,408243.0
solano,CA,83094.52128861836,2006,6095.0,408402.0
solano,CA,97144.71222480683,2007,6095.0,408243.0
solano,CA,105819.17698398227,2008,6095.0,408972.0
solano,CA,124866.13790742078,2009,6095.0,406461.0
solano,CA,136288.15355149555,2010,6095.0,410042.0
solano,CA,140127.94397539645,2011,6095.0,411620.0
solano,CA,151344.29206811974,2012,6095.0,414209.0
solano,CA,,2013,6095.0,418057.0
solano,CA,,2014,6095.0,421905.0
solano,CA,,2015,6095.0,425753.0
somerset,MD,,2003,24039.0,25563.0
somerset,MD,,2004,24039.0,25764.0
somerset,MD,,2005,24039.0,25564.0
somerset,MD,3320.2899900000075,2006,24039.0,26139.0
somerset,MD,3992.0907975000096,2007,24039.0,26534.0
somerset,MD,5383.575522750008,2008,24039.0,26474.0
somerset,MD,6675.697012500016,2009,24039.0,25943.0
somerset,MD,9447.444127500059,2010,24039.0,26411.0
somerset,MD,11253.376237500052,2011,24039.0,26453.0
somerset,MD,7398.1250475000525,2012,24039.0,26402.0
somerset,MD,,2013,24039.0,26261.0
somerset,MD,,2014,24039.0,26120.0
somerset,MD,,2015,24039.0,25980.0
somerset,ME,,2003,23025.0,51376.0
somerset,ME,,2004,23025.0,51470.0
somerset,ME,,2005,23025.0,50988.0
somerset,ME,25075.82245467552,2006,23025.0,52195.0
somerset,ME,27816.228946613286,2007,23025.0,52459.0
somerset,ME,28467.04052021324,2008,23025.0,52316.0
somerset,ME,28560.84261772561,2009,23025.0,51175.0
somerset,ME,29399.23786567544,2010,23025.0,52261.0
somerset,ME,30368.451142500468,2011,23025.0,52228.0
somerset,ME,27221.81133386269,2012,23025.0,52098.0
somerset,ME,,2013,23025.0,51924.0
somerset,ME,,2014,23025.0,51750.0
somerset,ME,,2015,23025.0,51577.0
somerset,NJ,,2003,34035.0,312330.0
somerset,NJ,,2004,34035.0,316223.0
somerset,NJ,,2005,34035.0,317016.0
somerset,NJ,55531.3901919883,2006,34035.0,314993.0
somerset,NJ,60893.76379533848,2007,34035.0,317128.0
somerset,NJ,68530.38153942545,2008,34035.0,318856.0
somerset,NJ,77518.4868267003,2009,34035.0,320712.0
somerset,NJ,84240.16864657363,2010,34035.0,319347.0
somerset,NJ,94809.77052588608,2011,34035.0,321304.0
somerset,NJ,90788.01085904831,2012,34035.0,323650.0
somerset,NJ,,2013,34035.0,325968.0
somerset,NJ,,2014,34035.0,328286.0
somerset,NJ,,2015,34035.0,330604.0
somerset,PA,,2003,42111.0,79717.0
somerset,PA,,2004,42111.0,79322.0
somerset,PA,,2005,42111.0,78509.0
somerset,PA,14847.440247525512,2006,42111.0,78834.0
somerset,PA,17816.352277238107,2007,42111.0,78490.0
somerset,PA,19822.0701867006,2008,42111.0,78120.0
somerset,PA,23944.651427250654,2009,42111.0,77710.0
somerset,PA,28136.352507038242,2010,42111.0,78219.0
somerset,PA,33249.1661602131,2011,42111.0,77946.0
somerset,PA,35153.39175453803,2012,42111.0,77638.0
somerset,PA,,2013,42111.0,77298.0
somerset,PA,,2014,42111.0,76958.0
somerset,PA,,2015,42111.0,76617.0
somervell,TX,,2003,48425.0,7311.0
somervell,TX,,2004,48425.0,7460.0
somervell,TX,,2005,48425.0,7434.0
somervell,TX,2834.4596625000045,2006,48425.0,7853.0
somervell,TX,2916.417900000003,2007,48425.0,7996.0
somervell,TX,2710.8300375000063,2008,48425.0,8233.0
somervell,TX,2982.831720225009,2009,48425.0,7730.0
somervell,TX,3163.578337500009,2010,48425.0,8200.0
somervell,TX,3491.270812500017,2011,48425.0,8320.0
somervell,TX,3578.698950000014,2012,48425.0,8444.0
somervell,TX,,2013,48425.0,8499.0
somervell,TX,,2014,48425.0,8554.0
somervell,TX,,2015,48425.0,8608.0
sonoma,CA,,2003,6097.0,467304.0
sonoma,CA,,2004,6097.0,467932.0
sonoma,CA,,2005,6097.0,463631.0
sonoma,CA,149797.2146281759,2006,6097.0,465188.0
sonoma,CA,163992.0641145642,2007,6097.0,467356.0
sonoma,CA,180097.5464305013,2008,6097.0,473091.0
sonoma,CA,188771.86517187755,2009,6097.0,464218.0
sonoma,CA,196507.60619524817,2010,6097.0,474047.0
sonoma,CA,206243.42325935003,2011,6097.0,478551.0
sonoma,CA,222721.1744265468,2012,6097.0,483456.0
sonoma,CA,,2013,6097.0,487330.0
sonoma,CA,,2014,6097.0,491204.0
sonoma,CA,,2015,6097.0,495078.0
southampton,VA,,2003,51175.0,17386.0
southampton,VA,,2004,51175.0,17397.0
southampton,VA,,2005,51175.0,17345.0
southampton,VA,62.94716250000002,2006,51175.0,18028.0
southampton,VA,53.38125000000001,2007,51175.0,18571.0
southampton,VA,74.63853750000001,2008,51175.0,18706.0
southampton,VA,64.11232500000007,2009,51175.0,18177.0
southampton,VA,62.02560000000002,2010,51175.0,18493.0
southampton,VA,77.7272625,2011,51175.0,18573.0
southampton,VA,92.8383,2012,51175.0,18576.0
southampton,VA,,2013,51175.0,18521.0
southampton,VA,,2014,51175.0,18466.0
southampton,VA,,2015,51175.0,18410.0
southeast fairbanks,AK,,2003,2240.0,5733.0
southeast fairbanks,AK,,2004,2240.0,6138.0
southeast fairbanks,AK,,2005,2240.0,6438.0
southeast fairbanks,AK,705.1916249999997,2006,2240.0,6817.0
southeast fairbanks,AK,665.4120000000001,2007,2240.0,6945.0
southeast fairbanks,AK,959.3051250000008,2008,2240.0,6904.0
southeast fairbanks,AK,876.4942499999997,2009,2240.0,6760.0
southeast fairbanks,AK,1022.4485625,2010,2240.0,6935.0
southeast fairbanks,AK,1525.2130125000022,2011,2240.0,7000.0
southeast fairbanks,AK,1424.2448250000011,2012,2240.0,7039.0
southeast fairbanks,AK,,2013,2240.0,7036.0
southeast fairbanks,AK,,2014,2240.0,7033.0
southeast fairbanks,AK,,2015,2240.0,7029.0
spalding,GA,,2003,13255.0,60497.0
spalding,GA,,2004,13255.0,60745.0
spalding,GA,,2005,13255.0,61114.0
spalding,GA,19949.46353900044,2006,13255.0,61971.0
spalding,GA,21720.500104400395,2007,13255.0,62682.0
spalding,GA,23327.17485743825,2008,13255.0,63651.0
spalding,GA,24635.156285663106,2009,13255.0,63073.0
spalding,GA,32950.82668770077,2010,13255.0,63304.0
spalding,GA,34956.263273588294,2011,13255.0,63713.0
spalding,GA,34349.64590201333,2012,13255.0,63979.0
spalding,GA,,2013,13255.0,63944.0
spalding,GA,,2014,13255.0,63909.0
spalding,GA,,2015,13255.0,63873.0
spartanburg,SC,,2003,45083.0,261799.0
spartanburg,SC,,2004,45083.0,264106.0
spartanburg,SC,,2005,45083.0,265669.0
spartanburg,SC,119718.4159847618,2006,45083.0,268898.0
spartanburg,SC,121761.96720627615,2007,45083.0,274215.0
spartanburg,SC,129662.94465160294,2008,45083.0,279673.0
spartanburg,SC,145677.6211251888,2009,45083.0,276544.0
spartanburg,SC,166763.04475475257,2010,45083.0,278167.0
spartanburg,SC,180812.4313467929,2011,45083.0,281777.0
spartanburg,SC,185512.70349294308,2012,45083.0,284540.0
spartanburg,SC,,2013,45083.0,286773.0
spartanburg,SC,,2014,45083.0,289006.0
spartanburg,SC,,2015,45083.0,291240.0
spencer,IN,,2003,18147.0,20287.0
spencer,IN,,2004,18147.0,20321.0
spencer,IN,,2005,18147.0,20306.0
spencer,IN,3558.953930000016,2006,18147.0,20977.0
spencer,IN,4089.874942500018,2007,18147.0,21032.0
spencer,IN,4680.743367000032,2008,18147.0,20978.0
spencer,IN,5215.164330000055,2009,18147.0,20167.0
spencer,IN,6518.298817500096,2010,18147.0,20977.0
spencer,IN,6360.458463862594,2011,18147.0,20978.0
spencer,IN,6885.721742475063,2012,18147.0,20948.0
spencer,IN,,2013,18147.0,20917.0
spencer,IN,,2014,18147.0,20886.0
spencer,IN,,2015,18147.0,20856.0
spencer,KY,,2003,21215.0,14336.0
spencer,KY,,2004,21215.0,14840.0
spencer,KY,,2005,21215.0,15278.0
spencer,KY,2109.9673127250044,2006,21215.0,15638.0
spencer,KY,2688.504335362515,2007,21215.0,16346.0
spencer,KY,3073.350993337525,2008,21215.0,16845.0
spencer,KY,3334.6060500000294,2009,21215.0,16707.0
spencer,KY,3381.6924675000323,2010,21215.0,16582.0
spencer,KY,4705.535715225057,2011,21215.0,16934.0
spencer,KY,5343.085762500058,2012,21215.0,17135.0
spencer,KY,,2013,21215.0,17282.0
spencer,KY,,2014,21215.0,17429.0
spencer,KY,,2015,21215.0,17577.0
spink,SD,,2003,46115.0,6999.0
spink,SD,,2004,46115.0,6956.0
spink,SD,,2005,46115.0,6842.0
spink,SD,597.470437499999,2006,46115.0,6714.0
spink,SD,558.6624749999996,2007,46115.0,6562.0
spink,SD,565.6898999999995,2008,46115.0,6472.0
spink,SD,758.569275,2009,46115.0,6673.0
spink,SD,796.9487999999992,2010,46115.0,6518.0
spink,SD,924.9646499999992,2011,46115.0,6470.0
spink,SD,923.3825249999996,2012,46115.0,6483.0
spink,SD,,2013,46115.0,6512.0
spink,SD,,2014,46115.0,6541.0
spink,SD,,2015,46115.0,6570.0
spokane,WA,,2003,53063.0,431219.0
spokane,WA,,2004,53063.0,435146.0
spokane,WA,,2005,53063.0,440488.0
spokane,WA,192982.3553252369,2006,53063.0,447517.0
spokane,WA,198805.20825614766,2007,53063.0,456150.0
spokane,WA,204660.7557555337,2008,53063.0,462263.0
spokane,WA,208973.5043288143,2009,53063.0,454927.0
spokane,WA,210604.0004179005,2010,53063.0,461262.0
spokane,WA,215240.18902656398,2011,53063.0,466497.0
spokane,WA,214310.48516154574,2012,53063.0,470375.0
spokane,WA,,2013,53063.0,473861.0
spokane,WA,,2014,53063.0,477347.0
spokane,WA,,2015,53063.0,480832.0
spotsylvania,VA,,2003,51177.0,107682.0
spotsylvania,VA,,2004,51177.0,111805.0
spotsylvania,VA,,2005,51177.0,114960.0
spotsylvania,VA,18200.880360500545,2006,51177.0,117891.0
spotsylvania,VA,21958.34124108844,2007,51177.0,119083.0
spotsylvania,VA,22915.227007363697,2008,51177.0,120195.0
spotsylvania,VA,29570.295307501456,2009,51177.0,118512.0
spotsylvania,VA,34826.534895001474,2010,51177.0,120212.0
spotsylvania,VA,47281.24650000186,2011,51177.0,121508.0
spotsylvania,VA,58659.314472039776,2012,51177.0,122854.0
spotsylvania,VA,,2013,51177.0,124466.0
spotsylvania,VA,,2014,51177.0,126078.0
spotsylvania,VA,,2015,51177.0,127691.0
st bernard,LA,,2003,22087.0,65868.0
st bernard,LA,,2004,22087.0,65636.0
st bernard,LA,,2005,22087.0,64683.0
st charles,LA,,2003,22089.0,49389.0
st charles,LA,,2004,22089.0,49955.0
st charles,LA,,2005,22089.0,50164.0
st charles,MO,,2003,29183.0,312220.0
st charles,MO,,2004,29183.0,320459.0
st charles,MO,,2005,29183.0,327679.0
st clair,AL,,2003,1115.0,68590.0
st clair,AL,,2004,1115.0,70275.0
st clair,AL,,2005,1115.0,72025.0
st clair,IL,,2003,17163.0,258485.0
st clair,IL,,2004,17163.0,259123.0
st clair,IL,,2005,17163.0,258805.0
st clair,MI,,2003,26147.0,169557.0
st clair,MI,,2004,26147.0,170967.0
st clair,MI,,2005,26147.0,169660.0
st clair,MO,,2003,29185.0,9593.0
st clair,MO,,2004,29185.0,9599.0
st clair,MO,,2005,29185.0,9471.0
st croix,WI,,2003,55109.0,71330.0
st croix,WI,,2004,55109.0,74234.0
st croix,WI,,2005,55109.0,76658.0
st francis,AR,,2003,5123.0,28501.0
st francis,AR,,2004,5123.0,28160.0
st francis,AR,,2005,5123.0,27479.0
st francois,MO,,2003,29187.0,58003.0
st francois,MO,,2004,29187.0,60730.0
st francois,MO,,2005,29187.0,61667.0
st helena,LA,,2003,22091.0,10324.0
st helena,LA,,2004,22091.0,10309.0
st helena,LA,,2005,22091.0,10183.0
st james,LA,,2003,22093.0,21188.0
st james,LA,,2004,22093.0,21066.0
st james,LA,,2005,22093.0,20982.0
st john the baptist,LA,,2003,22095.0,44919.0
st john the baptist,LA,,2004,22095.0,45530.0
st john the baptist,LA,,2005,22095.0,45602.0
st john the baptist,LA,6916.252454362626,2006,22095.0,47296.0
st john the baptist,LA,8014.117848000172,2007,22095.0,47386.0
st john the baptist,LA,8275.879833000206,2008,22095.0,46811.0
st john the baptist,LA,9090.70650000018,2009,22095.0,47146.0
st john the baptist,LA,10133.526577500215,2010,22095.0,46728.0
st john the baptist,LA,11505.49780545025,2011,22095.0,46310.0
st john the baptist,LA,12977.060477025274,2012,22095.0,45741.0
st john the baptist,LA,,2013,22095.0,45214.0
st john the baptist,LA,,2014,22095.0,44687.0
st john the baptist,LA,,2015,22095.0,44161.0
st johns,FL,,2003,12109.0,142949.0
st johns,FL,,2004,12109.0,152724.0
st johns,FL,,2005,12109.0,160524.0
st joseph,IN,,2003,18141.0,265935.0
st joseph,IN,,2004,18141.0,265718.0
st joseph,IN,,2005,18141.0,264927.0
st joseph,IN,43822.25764254092,2006,18141.0,265496.0
st joseph,IN,53510.40710517925,2007,18141.0,266045.0
st joseph,IN,62385.638506867246,2008,18141.0,267282.0
st joseph,IN,70857.8035517305,2009,18141.0,266400.0
st joseph,IN,83065.1230810943,2010,18141.0,266522.0
st joseph,IN,95187.79113248305,2011,18141.0,266740.0
st joseph,IN,113338.670736083,2012,18141.0,266785.0
st joseph,IN,,2013,18141.0,266939.0
st joseph,IN,,2014,18141.0,267093.0
st joseph,IN,,2015,18141.0,267246.0
st joseph,MI,,2003,26149.0,62790.0
st joseph,MI,,2004,26149.0,62831.0
st joseph,MI,,2005,26149.0,62464.0
st landry,LA,,2003,22097.0,89059.0
st landry,LA,,2004,22097.0,89322.0
st landry,LA,,2005,22097.0,88690.0
st lawrence,NY,,2003,36089.0,111320.0
st lawrence,NY,,2004,36089.0,111292.0
st lawrence,NY,,2005,36089.0,110087.0
st louis,MN,,2003,27137.0,199284.0
st louis,MN,,2004,27137.0,198135.0
st louis,MN,,2005,27137.0,196710.0
st louis,MO,,2003,29189.0,1012512.0
st louis,MO,,2004,29189.0,1007723.0
st louis,MO,,2005,29189.0,1001281.0
st louis city,MO,,2003,29510.0,348039.0
st louis city,MO,,2004,29510.0,350705.0
st louis city,MO,,2005,29510.0,352572.0
st lucie,FL,,2003,12111.0,214031.0
st lucie,FL,,2004,12111.0,227110.0
st lucie,FL,,2005,12111.0,237851.0
st martin,LA,,2003,22099.0,49988.0
st martin,LA,,2004,22099.0,50318.0
st martin,LA,,2005,22099.0,50033.0
st mary,LA,,2003,22101.0,52396.0
st mary,LA,,2004,22101.0,52008.0
st mary,LA,,2005,22101.0,50887.0
st mary's,MD,,2003,24037.0,92697.0
st mary's,MD,,2004,24037.0,94950.0
st mary's,MD,,2005,24037.0,96967.0
st tammany,LA,,2003,22103.0,207515.0
st tammany,LA,,2004,22103.0,213694.0
st tammany,LA,,2005,22103.0,217551.0
stafford,KS,,2003,20185.0,4569.0
stafford,KS,,2004,20185.0,4536.0
stafford,KS,,2005,20185.0,4440.0
stafford,KS,,2006,20185.0,4440.0
stafford,KS,,2007,20185.0,4460.0
stafford,KS,,2008,20185.0,4404.0
stafford,KS,,2009,20185.0,4380.0
stafford,KS,,2010,20185.0,4433.0
stafford,KS,,2011,20185.0,4416.0
stafford,KS,,2012,20185.0,4398.0
stafford,KS,,2013,20185.0,4372.0
stafford,KS,,2014,20185.0,4346.0
stafford,KS,,2015,20185.0,4320.0
stafford,VA,,2003,51179.0,110236.0
stafford,VA,,2004,51179.0,114513.0
stafford,VA,,2005,51179.0,116545.0
stafford,VA,18326.44956758818,2006,51179.0,119892.0
stafford,VA,20533.636921863348,2007,51179.0,122526.0
stafford,VA,20911.86551145096,2008,51179.0,124323.0
stafford,VA,28150.651817251182,2009,51179.0,120436.0
stafford,VA,37056.68810336379,2010,51179.0,124587.0
stafford,VA,46803.81450198856,2011,51179.0,127041.0
stafford,VA,39279.93252423872,2012,51179.0,129446.0
stafford,VA,,2013,51179.0,132012.0
stafford,VA,,2014,51179.0,134578.0
stafford,VA,,2015,51179.0,137145.0
stanislaus,CA,,2003,6099.0,491014.0
stanislaus,CA,,2004,6099.0,497599.0
stanislaus,CA,,2005,6099.0,501084.0
stanislaus,CA,225455.072972672,2006,6099.0,504651.0
stanislaus,CA,265184.4973938012,2007,6099.0,507834.0
stanislaus,CA,279546.11746094987,2008,6099.0,509032.0
stanislaus,CA,302930.0093312259,2009,6099.0,505165.0
stanislaus,CA,316424.2576581025,2010,6099.0,509682.0
stanislaus,CA,332120.1082951529,2011,6099.0,512469.0
stanislaus,CA,349738.33764270594,2012,6099.0,515115.0
stanislaus,CA,,2013,6099.0,519199.0
stanislaus,CA,,2014,6099.0,523283.0
stanislaus,CA,,2015,6099.0,527367.0
stanley,SD,,2003,46117.0,2760.0
stanley,SD,,2004,46117.0,2844.0
stanley,SD,,2005,46117.0,2762.0
stanley,SD,112.68416100000002,2006,46117.0,2845.0
stanley,SD,154.38982499999997,2007,46117.0,2886.0
stanley,SD,212.668125,2008,46117.0,2864.0
stanley,SD,309.37402886249987,2009,46117.0,2775.0
stanley,SD,387.4602038624996,2010,46117.0,2896.0
stanley,SD,418.36199999999945,2011,46117.0,2928.0
stanley,SD,490.0217999999997,2012,46117.0,2940.0
stanley,SD,,2013,46117.0,2947.0
stanley,SD,,2014,46117.0,2954.0
stanley,SD,,2015,46117.0,2962.0
stanly,NC,,2003,37167.0,58837.0
stanly,NC,,2004,37167.0,58721.0
stanly,NC,,2005,37167.0,58432.0
stanly,NC,17888.472723087933,2006,37167.0,59185.0
stanly,NC,20594.61829700044,2007,37167.0,59849.0
stanly,NC,23888.333948725587,2008,37167.0,60418.0
stanly,NC,27669.71599886297,2009,37167.0,59136.0
stanly,NC,27298.500304087996,2010,37167.0,60109.0
stanly,NC,26565.959805225768,2011,37167.0,60394.0
stanly,NC,27718.321309988154,2012,37167.0,60489.0
stanly,NC,,2013,37167.0,60521.0
stanly,NC,,2014,37167.0,60553.0
stanly,NC,,2015,37167.0,60586.0
stanton,KS,,2003,20187.0,2387.0
stanton,KS,,2004,20187.0,2366.0
stanton,KS,,2005,20187.0,2216.0
stanton,KS,363.0594524999996,2006,20187.0,2212.0
stanton,KS,380.8136999999999,2007,20187.0,2176.0
stanton,KS,377.03703749999937,2008,20187.0,2169.0
stanton,KS,381.1037999999997,2009,20187.0,2152.0
stanton,KS,403.6236375,2010,20187.0,2197.0
stanton,KS,411.87159749999915,2011,20187.0,2204.0
stanton,KS,513.8595524999993,2012,20187.0,2200.0
stanton,KS,,2013,20187.0,2183.0
stanton,KS,,2014,20187.0,2166.0
stanton,KS,,2015,20187.0,2149.0
stanton,NE,,2003,31167.0,6574.0
stanton,NE,,2004,31167.0,6545.0
stanton,NE,,2005,31167.0,6452.0
stanton,NE,,2006,31167.0,6363.0
stanton,NE,,2007,31167.0,6248.0
stanton,NE,,2008,31167.0,6145.0
stanton,NE,,2009,31167.0,6360.0
stanton,NE,,2010,31167.0,6207.0
stanton,NE,,2011,31167.0,6167.0
stanton,NE,,2012,31167.0,6139.0
stanton,NE,,2013,31167.0,6120.0
stanton,NE,,2014,31167.0,6101.0
stanton,NE,,2015,31167.0,6081.0
stark,IL,,2003,17175.0,6199.0
stark,IL,,2004,17175.0,6186.0
stark,IL,,2005,17175.0,6101.0
stark,IL,57.66435000000003,2006,17175.0,6156.0
stark,IL,57.21030000000002,2007,17175.0,6143.0
stark,IL,79.76145000000005,2008,17175.0,6109.0
stark,IL,97.62075,2009,17175.0,6076.0
stark,IL,92.6262000000001,2010,17175.0,6086.0
stark,IL,78.29752500000015,2011,17175.0,5980.0
stark,IL,60.600540000000066,2012,17175.0,5983.0
stark,IL,,2013,17175.0,5942.0
stark,IL,,2014,17175.0,5901.0
stark,IL,,2015,17175.0,5859.0
stark,ND,,2003,38089.0,22089.0
stark,ND,,2004,38089.0,22141.0
stark,ND,,2005,38089.0,22137.0
stark,ND,4691.393131500006,2006,38089.0,22770.0
stark,ND,4997.71185000004,2007,38089.0,23176.0
stark,ND,4773.944521500027,2008,38089.0,23375.0
stark,ND,4962.91020386254,2009,38089.0,22393.0
stark,ND,5425.642957500084,2010,38089.0,23486.0
stark,ND,5791.433258400113,2011,38089.0,23973.0
stark,ND,6129.061212000113,2012,38089.0,24682.0
stark,ND,,2013,38089.0,25997.0
